0.0, 8.414709848078965
0.04040404040404041, 8.771917902647687
0.08080808080808081, 9.086183375140223
0.12121212121212122, 9.355967791189165
0.16161616161616163, 9.579950431704615
0.20202020202020204, 9.757034798402993
0.24242424242424243, 9.886353981671624
0.2828282828282829, 9.967274904490964
0.32323232323232326, 9.999401421638446
0.36363636363636365, 9.982576259001986
0.4040404040404041, 9.916881783509261
0.4444444444444445, 9.802639599903621
0.48484848484848486, 9.640408976340618
0.5252525252525253, 9.430984106512547
0.5656565656565657, 9.175390221704198
0.6060606060606061, 8.87487857181307
0.6464646464646465, 8.530920299904281
0.686868686868687, 8.145199240287063
0.7272727272727273, 7.719603675369547
0.7676767676767677, 7.256217091645856
0.8080808080808082, 6.757307980069209
0.8484848484848485, 6.225318730742919
0.888888888888889, 5.662853676294846
0.9292929292929294, 5.072666342468585
0.9696969696969697, 4.45764596834554
1.0101010101010102, 3.820803362187639
1.0505050505050506, 3.1652561621428994
1.090909090909091, 2.4942135739694193
1.1313131313131315, 1.8109606604937165
1.1717171717171717, 1.118842259713751
1.2121212121212122, 0.42124661027490357
1.2525252525252526, -0.27841123552018043
1.292929292929293, -0.9767061299670023
1.3333333333333335, -1.670219597636248
1.373737373737374, -2.3555565703869603
1.4141414141414144, -3.0293620077902697
1.4545454545454546, -3.688337321598967
1.494949494949495, -4.329256523857695
1.5353535353535355, -4.948982019601168
1.575757575757576, -5.5444799668280105
1.6161616161616164, -6.112835128555982
1.6565656565656568, -6.651265144250955
1.696969696969697, -7.157134150764424
1.7373737373737375, -7.627965686098794
1.777777777777778, -8.061454812830508
1.8181818181818183, -8.455479401841348
1.8585858585858588, -8.808110521118795
1.8989898989898992, -9.117621878767476
1.9393939393939394, -9.382498274003838
1.97979797979798, -9.601443014762514
2.0202020202020203, -9.773384265601749
2.060606060606061, -9.897480294832032
2.101010101010101, -9.973123595180759
2.1414141414141414, -9.999943857820398
2.181818181818182, -9.977809785200913
2.2222222222222223, -9.906829733811811
2.262626262626263, -9.787351183727163
2.303030303030303, -9.619959037530448
2.3434343434343434, -9.405472756946772
2.383838383838384, -9.14494235119993
2.4242424242424243, -8.8396432367332
2.464646464646465, -8.491069993457874
2.505050505050505, -8.100929048095567
2.545454545454546, -7.671130320432745
2.585858585858586, -7.203777873382869
2.6262626262626263, -6.701159612628452
2.666666666666667, -6.16573608626796
2.707070707070707, -5.600128439298608
2.747474747474748, -5.007105581903126
2.787878787878788, -4.389570634357997
2.8282828282828287, -3.7505467149213008
2.868686868686869, -3.0931621402751586
2.909090909090909, -2.420635110973399
2.94949494949495, -1.736257956866179
2.98989898989899, -1.0433810196276674
3.0303030303030307, -0.3453962512888751
3.070707070707071, 0.3542793909311178
3.111111111111111, 1.0522206722061351
3.151515151515152, 1.7450108482063493
3.191919191919192, 2.429258391636972
3.2323232323232327, 3.101613595327885
3.272727272727273, 3.7587849705944825
3.3131313131313136, 4.397555360592195
3.353535353535354, 5.014797689782377
3.393939393939394, 5.607490272408711
3.4343434343434347, 6.172731605041967
3.474747474747475, 6.707754570776947
3.5151515151515156, 7.209939985545386
3.555555555555556, 7.6768294202294465
3.5959595959595965, 8.106137235805607
3.6363636363636367, 8.495761772601382
3.676767676767677, 8.843795638888308
3.7171717171717176, 9.148535048443796
3.757575757575758, 9.408488161370112
3.7979797979797985, 9.622382387338485
3.8383838383838387, 9.789170615505391
3.878787878787879, 9.908036340602903
3.9191919191919196, 9.978397660108367
3.95959595959596, 9.999910122925526
4.0, 9.972468415631424
